-70,31.4159265358979,-31.4159265358979,1.20515131599338
-67.5,31.4159265358979,0,1.17969830079403
-65,31.4159265358979,-31.4159265358979,0.766614606841592
-62.5,31.4159265358979,-31.4159265358979,0.218879312379831
-60,31.4159265358979,-31.4159265358979,0.708942881592926
-57.5,31.4159265358979,-31.4159265358979,0.80229043846775
-55,31.4159265358979,-31.4159265358979,0.655644088241081
-52.5,31.4159265358979,-31.4159265358979,0.350429973369958
-50,30.4166494047309,-31.4159265358979,0.0664695519999559
-47.5,24.6894762354245,-29.6369666107508,0.0378986370996508
-45,24.7193885960835,-23.0543407317579,0.0435213941014997
-42.5,26.0852623030044,-15.865530232245,0.0233945140916926
-40,22.9137123787171,-12.8813725852714,0.0181454216542285
-37.5,3.34328848319631,-26.2257084600415,0.0271861577642542
-35,20.6505245369483,-8.45467892257939,0.0269553397818191
-32.5,4.41421111286904,-19.3222209845127,0.0714635146346428
-30,4.14623156426888,-18.6358461210189,0.028444406090534
-27.5,3.19323755539839,-18.863043774435,0.0543976392255689
-25,2.91072390452243,-18.5168328239074,0.0940442891173054
-22.5,27.7617525019198,-26.7629839804859,0.0523248822162355
-20,13.8951070472012,-2.23134983330881,0.0407208185062156
-17.5,7.20544579686575,-8.85681524352349,0.0419385309919747
-15,10.7892928458443,-4.5302241662381,0.0848021186392755
-12.5,23.0450960626329,-18.6940555094807,0.0794215011614772
-10,0,-15.7299661906791,0.0627525761452247
-7.5,0.325442652635107,-15.3986623598583,0.0175721725065044
-5,1.27382205196288,-14.4220231217952,0.0510348626286136
-2.5,1.53363591613023,-14.0528619656047,0.0582877789042686
0,1.59339476812293,-13.9619326955293,0.0604822473125559
2.5,1.53363591613023,-14.0528619656047,0.0582877789042686
5,1.27382205196288,-14.4220231217952,0.0510348626286136
7.5,0.325442652635107,-15.3986623598583,0.0175721725065044
10,0,-15.7299661906791,0.0627525761452247
12.5,23.0450960626329,-18.6940555094807,0.0794215011614772
15,10.7892928458443,-4.5302241662381,0.0848021186392755
17.5,7.20544579686575,-8.85681524352349,0.0419385309919747
20,13.8951070472012,-2.23134983330881,0.0407208185062156
22.5,27.7617525019198,-26.7629839804859,0.0523248822162355
25,2.91072390452243,-18.5168328239074,0.0940442891173054
27.5,3.19323755539839,-18.863043774435,0.0543976392255689
30,4.14623156426888,-18.6358461210189,0.028444406090534
32.5,4.41421111286904,-19.3222209845127,0.0714635146346428
35,20.6505245369483,-8.45467892257939,0.0269553397818191
37.5,3.34328848319631,-26.2257084600415,0.0271861577642542
40,22.9137123787171,-12.8813725852714,0.0181454216542285
42.5,26.0852623030044,-15.865530232245,0.0233945140916926
45,24.7193885960835,-23.0543407317579,0.0435213941014997
47.5,24.6894762354245,-29.6369666107508,0.0378986370996508
50,30.4166494047309,-31.4159265358979,0.0664695519999559
52.5,31.4159265358979,-31.4159265358979,0.350429973369958
55,31.4159265358979,-31.4159265358979,0.655644088241081
57.5,31.4159265358979,-31.4159265358979,0.80229043846775
60,31.4159265358979,-31.4159265358979,0.708942881592926
62.5,31.4159265358979,-31.4159265358979,0.218879312379831
65,31.4159265358979,-31.4159265358979,0.766614606841592
67.5,31.4159265358979,0,1.17969830079403
70,31.4159265358979,-31.4159265358979,1.20515131599338
